,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,P/A
70530,Haryana,SIRSA,1997,Rabi       ,Gram,42000.0,37000.0,0.8809523809523809
70531,Haryana,SIRSA,1997,Rabi       ,Wheat,215000.0,842000.0,3.916279069767442
70532,Haryana,SIRSA,1997,Whole Year ,Cotton(lint),225000.0,394000.0,1.751111111111111
70534,Haryana,SIRSA,1998,Kharif     ,Bajra,4807.0,6000.0,1.248179737882255
70535,Haryana,SIRSA,1998,Kharif     ,Cotton(lint),211952.0,309000.0,1.4578772552275987
70536,Haryana,SIRSA,1998,Kharif     ,Groundnut,257.0,200.0,0.7782101167315175
70537,Haryana,SIRSA,1998,Kharif     ,Moong(Green Gram),3582.0,900.0,0.25125628140703515
70539,Haryana,SIRSA,1998,Kharif     ,Rice,41353.0,101000.0,2.442386283945542
70540,Haryana,SIRSA,1998,Kharif     ,Sesamum,517.0,300.0,0.5802707930367504
70541,Haryana,SIRSA,1998,Rabi       ,Barley,8166.0,23000.0,2.816556453588048
70542,Haryana,SIRSA,1998,Rabi       ,Gram,47271.0,42000.0,0.8884940026654821
70544,Haryana,SIRSA,1998,Rabi       ,Rapeseed &Mustard,53345.0,55000.0,1.0310244633986316
70546,Haryana,SIRSA,1998,Rabi       ,Wheat,230588.0,981000.0,4.254341075858241
70547,Haryana,SIRSA,1998,Whole Year ,Dry chillies,74.0,100.0,1.3513513513513513
70553,Haryana,SIRSA,1999,Kharif     ,Bajra,2871.0,4000.0,1.3932427725531173
70554,Haryana,SIRSA,1999,Kharif     ,Cotton(lint),204127.0,472000.0,2.312285978826907
70555,Haryana,SIRSA,1999,Kharif     ,Groundnut,208.0,200.0,0.9615384615384616
70557,Haryana,SIRSA,1999,Kharif     ,Moong(Green Gram),2250.0,400.0,0.17777777777777778
70559,Haryana,SIRSA,1999,Kharif     ,Rice,44663.0,135000.0,3.0226361865526274
70561,Haryana,SIRSA,1999,Rabi       ,Barley,6583.0,25000.0,3.797660641045116
70562,Haryana,SIRSA,1999,Rabi       ,Gram,12770.0,8000.0,0.6264682850430697
70564,Haryana,SIRSA,1999,Rabi       ,Rapeseed &Mustard,41075.0,45000.0,1.0955569080949483
70565,Haryana,SIRSA,1999,Rabi       ,Wheat,235592.0,1011000.0,4.291317192434378
70566,Haryana,SIRSA,1999,Whole Year ,Dry chillies,101.0,100.0,0.9900990099009901
70570,Haryana,SIRSA,2000,Kharif     ,Bajra,2947.0,3000.0,1.017984390906006
70571,Haryana,SIRSA,2000,Kharif     ,Cotton(lint),199970.0,164700.0,0.8236235435315298
70572,Haryana,SIRSA,2000,Kharif     ,Groundnut,128.0,100.0,0.78125
70574,Haryana,SIRSA,2000,Kharif     ,Moong(Green Gram),1389.0,300.0,0.2159827213822894
70576,Haryana,SIRSA,2000,Kharif     ,Rice,39847.0,111000.0,2.785655130875599
70577,Haryana,SIRSA,2000,Kharif     ,Sesamum,609.0,500.0,0.8210180623973727
70578,Haryana,SIRSA,2000,Rabi       ,Barley,8953.0,18000.0,2.0104992739863734
70579,Haryana,SIRSA,2000,Rabi       ,Gram,7316.0,6000.0,0.8201202843083653
70581,Haryana,SIRSA,2000,Rabi       ,Rapeseed &Mustard,36675.0,50000.0,1.3633265167007498
70582,Haryana,SIRSA,2000,Rabi       ,Wheat,244268.0,1015000.0,4.15527207820918
70583,Haryana,SIRSA,2000,Whole Year ,Dry chillies,50.0,100.0,2.0
70589,Haryana,SIRSA,2001,Kharif     ,Arhar/Tur,90.0,100.0,1.1111111111111112
70590,Haryana,SIRSA,2001,Kharif     ,Bajra,3393.0,5000.0,1.4736221632773356
70591,Haryana,SIRSA,2001,Kharif     ,Cotton(lint),215369.0,232000.0,1.0772209556621426
70592,Haryana,SIRSA,2001,Kharif     ,Groundnut,113.0,100.0,0.8849557522123894
70594,Haryana,SIRSA,2001,Kharif     ,Moong(Green Gram),2000.0,500.0,0.25
70596,Haryana,SIRSA,2001,Kharif     ,Rice,37202.0,118000.0,3.171872479974195
70597,Haryana,SIRSA,2001,Kharif     ,Sesamum,781.0,400.0,0.5121638924455826
70598,Haryana,SIRSA,2001,Rabi       ,Barley,5532.0,16000.0,2.8922631959508314
70599,Haryana,SIRSA,2001,Rabi       ,Gram,15877.0,14000.0,0.8817786735529383
70601,Haryana,SIRSA,2001,Rabi       ,Rapeseed &Mustard,50829.0,77000.0,1.5148832359479825
70602,Haryana,SIRSA,2001,Rabi       ,Wheat,241659.0,1005000.0,4.15875262249699
70609,Haryana,SIRSA,2002,Kharif     ,Bajra,5850.0,5000.0,0.8547008547008547
70610,Haryana,SIRSA,2002,Kharif     ,Cotton(lint),166003.0,368000.0,2.2168274067336133
70611,Haryana,SIRSA,2002,Kharif     ,Groundnut,1378.0,1100.0,0.7982583454281568
70612,Haryana,SIRSA,2002,Kharif     ,Moong(Green Gram),1838.0,500.0,0.2720348204570185
70614,Haryana,SIRSA,2002,Kharif     ,Rice,45158.0,145000.0,3.2109482262279108
70615,Haryana,SIRSA,2002,Kharif     ,Sesamum,3255.0,2100.0,0.6451612903225806
70617,Haryana,SIRSA,2002,Rabi       ,Barley,5717.0,15000.0,2.6237537169844325
70618,Haryana,SIRSA,2002,Rabi       ,Gram,6692.0,6000.0,0.8965929468021518
70619,Haryana,SIRSA,2002,Rabi       ,Masoor,47.0,100.0,2.127659574468085
70620,Haryana,SIRSA,2002,Rabi       ,Rapeseed &Mustard,98089.0,98000.0,0.9990926607468728
70621,Haryana,SIRSA,2002,Rabi       ,Wheat,228729.0,920000.0,4.022227177139759
70626,Haryana,SIRSA,2003,Kharif     ,Arhar/Tur,122.0,100.0,0.819672131147541
70627,Haryana,SIRSA,2003,Kharif     ,Bajra,8177.0,15000.0,1.8344135991194814
70628,Haryana,SIRSA,2003,Kharif     ,Cotton(lint),163128.0,488000.0,2.9915158648423326
70629,Haryana,SIRSA,2003,Kharif     ,Groundnut,599.0,500.0,0.8347245409015025
70631,Haryana,SIRSA,2003,Kharif     ,Moong(Green Gram),2844.0,800.0,0.2812939521800281
70633,Haryana,SIRSA,2003,Kharif     ,Rice,47696.0,156000.0,3.2707145253270715
70634,Haryana,SIRSA,2003,Kharif     ,Sesamum,704.0,400.0,0.5681818181818182
70635,Haryana,SIRSA,2003,Rabi       ,Barley,4940.0,13000.0,2.6315789473684212
70636,Haryana,SIRSA,2003,Rabi       ,Gram,18409.0,14000.0,0.7604975827041122
70638,Haryana,SIRSA,2003,Rabi       ,Rapeseed &Mustard,67318.0,102000.0,1.5151965299028491
70639,Haryana,SIRSA,2003,Rabi       ,Wheat,243982.0,1005000.0,4.119156331204761
70647,Haryana,SIRSA,2004,Kharif     ,Arhar/Tur,76.0,100.0,1.3157894736842106
70648,Haryana,SIRSA,2004,Kharif     ,Bajra,5785.0,8000.0,1.382886776145203
70649,Haryana,SIRSA,2004,Kharif     ,Cotton(lint),198560.0,763000.0,3.8426672038678484
70650,Haryana,SIRSA,2004,Kharif     ,Groundnut,457.0,400.0,0.87527352297593
70652,Haryana,SIRSA,2004,Kharif     ,Moong(Green Gram),1448.0,600.0,0.4143646408839779
70654,Haryana,SIRSA,2004,Kharif     ,Rice,45729.0,157000.0,3.4332699162457083
70655,Haryana,SIRSA,2004,Kharif     ,Sesamum,858.0,400.0,0.4662004662004662
70656,Haryana,SIRSA,2004,Rabi       ,Barley,3893.0,12000.0,3.0824556896994606
70657,Haryana,SIRSA,2004,Rabi       ,Gram,9761.0,10000.0,1.024485196188915
70659,Haryana,SIRSA,2004,Rabi       ,Rapeseed &Mustard,80652.0,93000.0,1.1531022169320042
70660,Haryana,SIRSA,2004,Rabi       ,Wheat,247920.0,970000.0,3.9125524362697646
70661,Haryana,SIRSA,2004,Whole Year ,Dry chillies,16.0,100.0,6.25
70665,Haryana,SIRSA,2005,Kharif     ,Bajra,4866.0,8000.0,1.6440608302507194
70666,Haryana,SIRSA,2005,Kharif     ,Cotton(lint),193063.0,581000.0,3.00938035770707
70667,Haryana,SIRSA,2005,Kharif     ,Groundnut,510.0,400.0,0.7843137254901961
70670,Haryana,SIRSA,2005,Kharif     ,Moong(Green Gram),1590.0,700.0,0.44025157232704404
70672,Haryana,SIRSA,2005,Kharif     ,Rice,46036.0,166000.0,3.605873664088974
70673,Haryana,SIRSA,2005,Kharif     ,Sesamum,1048.0,500.0,0.4770992366412214
70674,Haryana,SIRSA,2005,Rabi       ,Barley,5464.0,13000.0,2.3792093704245976
70675,Haryana,SIRSA,2005,Rabi       ,Gram,9406.0,5000.0,0.531575590048905
70677,Haryana,SIRSA,2005,Rabi       ,Rapeseed &Mustard,74343.0,90400.0,1.2159853651318886
70678,Haryana,SIRSA,2005,Rabi       ,Wheat,250835.0,861000.0,3.4325353319911494
70685,Haryana,SIRSA,2006,Kharif     ,Bajra,4826.0,9000.0,1.8648984666390385
70687,Haryana,SIRSA,2006,Kharif     ,Cotton(lint),190436.0,745000.0,3.912075447919511
70688,Haryana,SIRSA,2006,Kharif     ,Groundnut,183.0,200.0,1.092896174863388
70691,Haryana,SIRSA,2006,Kharif     ,Moong(Green Gram),2084.0,1000.0,0.4798464491362764
70693,Haryana,SIRSA,2006,Kharif     ,Rice,46453.0,175000.0,3.767248616881579
70694,Haryana,SIRSA,2006,Kharif     ,Sesamum,623.0,300.0,0.48154093097913325
70695,Haryana,SIRSA,2006,Rabi       ,Barley,8167.0,23000.0,2.8162115832006855
70696,Haryana,SIRSA,2006,Rabi       ,Gram,9232.0,8000.0,0.8665511265164645
70699,Haryana,SIRSA,2006,Rabi       ,Rapeseed &Mustard,66927.0,88000.0,1.314865450416125
70700,Haryana,SIRSA,2006,Rabi       ,Wheat,258264.0,1183000.0,4.5805842084069015
70708,Haryana,SIRSA,2007,Kharif     ,Bajra,5721.0,12000.0,2.097535395909806
70710,Haryana,SIRSA,2007,Kharif     ,Cotton(lint),181552.0,734000.0,4.042918833171764
70711,Haryana,SIRSA,2007,Kharif     ,Groundnut,107.0,100.0,0.9345794392523364
70714,Haryana,SIRSA,2007,Kharif     ,Moong(Green Gram),2276.0,1100.0,0.4833040421792619
70716,Haryana,SIRSA,2007,Kharif     ,Rice,48268.0,189000.0,3.9156376895665868
70717,Haryana,SIRSA,2007,Kharif     ,Sesamum,373.0,200.0,0.5361930294906166
70718,Haryana,SIRSA,2007,Rabi       ,Barley,9390.0,34000.0,3.62087326943557
70719,Haryana,SIRSA,2007,Rabi       ,Gram,9115.0,6000.0,0.6582556226001097
70722,Haryana,SIRSA,2007,Rabi       ,Rapeseed &Mustard,41645.0,53000.0,1.2726617841277463
70723,Haryana,SIRSA,2007,Rabi       ,Wheat,280596.0,1196000.0,4.262355842563686
70724,Haryana,SIRSA,2007,Whole Year ,Dry chillies,24.0,200.0,8.333333333333334
70731,Haryana,SIRSA,2008,Kharif     ,Bajra,4889.0,10000.0,2.045408058907752
70733,Haryana,SIRSA,2008,Kharif     ,Cotton(lint),172300.0,754000.0,4.3760882182240275
70734,Haryana,SIRSA,2008,Kharif     ,Groundnut,251.0,200.0,0.796812749003984
70737,Haryana,SIRSA,2008,Kharif     ,Moong(Green Gram),1480.0,700.0,0.47297297297297297
70739,Haryana,SIRSA,2008,Kharif     ,Rice,57477.0,196000.0,3.4100596760443307
70740,Haryana,SIRSA,2008,Kharif     ,Sesamum,354.0,200.0,0.5649717514124294
70741,Haryana,SIRSA,2008,Rabi       ,Barley,11755.0,46000.0,3.913228413441089
70742,Haryana,SIRSA,2008,Rabi       ,Gram,8726.0,9000.0,1.031400412560165
70744,Haryana,SIRSA,2008,Rabi       ,Rapeseed &Mustard,41854.0,70200.0,1.6772590433411383
70745,Haryana,SIRSA,2008,Rabi       ,Wheat,279121.0,1394000.0,4.994249805639848
70747,Haryana,SIRSA,2008,Whole Year ,Dry chillies,32.0,300.0,9.375
70754,Haryana,SIRSA,2009,Kharif     ,Bajra,2950.0,6000.0,2.0338983050847457
70756,Haryana,SIRSA,2009,Kharif     ,Cotton(lint),193075.0,801000.0,4.148646898873495
70757,Haryana,SIRSA,2009,Kharif     ,Groundnut,458.0,400.0,0.8733624454148472
70759,Haryana,SIRSA,2009,Kharif     ,Moong(Green Gram),906.0,500.0,0.5518763796909493
70761,Haryana,SIRSA,2009,Kharif     ,Rice,61374.0,204000.0,3.323883077524685
70762,Haryana,SIRSA,2009,Kharif     ,Sesamum,298.0,200.0,0.6711409395973155
70763,Haryana,SIRSA,2009,Rabi       ,Barley,9235.0,30000.0,3.2485110990795887
70764,Haryana,SIRSA,2009,Rabi       ,Gram,7950.0,7000.0,0.8805031446540881
70767,Haryana,SIRSA,2009,Rabi       ,Wheat,279213.0,1122000.0,4.018437536934169
70774,Haryana,SIRSA,2010,Kharif     ,Arhar/Tur,46.0,100.0,2.1739130434782608
70775,Haryana,SIRSA,2010,Kharif     ,Bajra,5513.0,19000.0,3.446399419553782
70777,Haryana,SIRSA,2010,Kharif     ,Cotton(lint),189006.0,706000.0,3.7353311535083544
70778,Haryana,SIRSA,2010,Kharif     ,Groundnut,773.0,900.0,1.1642949547218628
70779,Haryana,SIRSA,2010,Kharif     ,Moong(Green Gram),2585.0,1400.0,0.5415860735009671
70781,Haryana,SIRSA,2010,Kharif     ,Rice,61372.0,195000.0,3.1773447174607314
70782,Haryana,SIRSA,2010,Kharif     ,Sesamum,244.0,100.0,0.4098360655737705
70783,Haryana,SIRSA,2010,Rabi       ,Barley,7486.0,27000.0,3.6067325674592574
70784,Haryana,SIRSA,2010,Rabi       ,Gram,9734.0,11000.0,1.1300595849599342
70787,Haryana,SIRSA,2010,Rabi       ,Rapeseed &Mustard,42510.0,83000.0,1.9524817689955305
70788,Haryana,SIRSA,2010,Rabi       ,Wheat,289967.0,1488000.0,5.131618425544976
70789,Haryana,SIRSA,2010,Whole Year ,Dry chillies,39.0,300.0,7.6923076923076925
70795,Haryana,SIRSA,2011,Kharif     ,Bajra,3901.0,9000.0,2.3071007433991286
70797,Haryana,SIRSA,2011,Kharif     ,Cotton(lint),211317.0,956000.0,4.524008953373368
70798,Haryana,SIRSA,2011,Kharif     ,Groundnut,1266.0,1300.0,1.0268562401263823
70801,Haryana,SIRSA,2011,Kharif     ,Moong(Green Gram),1310.0,700.0,0.5343511450381679
70803,Haryana,SIRSA,2011,Kharif     ,Rice,63082.0,20300.0,0.32180336704606705
70805,Haryana,SIRSA,2011,Kharif     ,Sesamum,130.0,100.0,0.7692307692307693
70807,Haryana,SIRSA,2011,Rabi       ,Barley,7274.0,27000.0,3.7118504261754195
70808,Haryana,SIRSA,2011,Rabi       ,Gram,7450.0,8000.0,1.0738255033557047
70810,Haryana,SIRSA,2011,Rabi       ,Rapeseed &Mustard,34864.0,59000.0,1.6922900413033501
70811,Haryana,SIRSA,2011,Rabi       ,Wheat,299053.0,1602000.0,5.356909979167573
70817,Haryana,SIRSA,2012,Kharif     ,Arhar/Tur,3.0,3.0,1.0
70818,Haryana,SIRSA,2012,Kharif     ,Bajra,1670.0,3000.0,1.7964071856287425
70820,Haryana,SIRSA,2012,Kharif     ,Cotton(lint),198745.0,899000.0,4.5233842360814105
70821,Haryana,SIRSA,2012,Kharif     ,Groundnut,1268.0,1500.0,1.1829652996845426
70823,Haryana,SIRSA,2012,Kharif     ,Moong(Green Gram),654.0,361.0,0.5519877675840978
70825,Haryana,SIRSA,2012,Kharif     ,Rice,65218.0,230000.0,3.52663375141832
70826,Haryana,SIRSA,2012,Kharif     ,Sesamum,90.0,49.0,0.5444444444444444
70827,Haryana,SIRSA,2012,Rabi       ,Barley,7827.0,31000.0,3.9606490353903157
70828,Haryana,SIRSA,2012,Rabi       ,Gram,5333.0,6000.0,1.125070316894806
70829,Haryana,SIRSA,2012,Rabi       ,Masoor,14.0,13.0,0.9285714285714286
70830,Haryana,SIRSA,2012,Rabi       ,Rapeseed &Mustard,43319.0,71000.0,1.6390036704448394
70831,Haryana,SIRSA,2012,Rabi       ,Wheat,293495.0,1423000.0,4.848464198708666
70838,Haryana,SONIPAT,1997,Kharif     ,Bajra,9000.0,13000.0,1.4444444444444444
70839,Haryana,SONIPAT,1997,Kharif     ,Jowar,15000.0,4000.0,0.26666666666666666
70841,Haryana,SONIPAT,1997,Kharif     ,Rice,62000.0,130000.0,2.096774193548387
70842,Haryana,SONIPAT,1997,Rabi       ,Barley,1000.0,3000.0,3.0
70843,Haryana,SONIPAT,1997,Rabi       ,Wheat,123000.0,407000.0,3.3089430894308944
70844,Haryana,SONIPAT,1997,Whole Year ,Cotton(lint),2000.0,3000.0,1.5
70846,Haryana,SONIPAT,1998,Kharif     ,Arhar/Tur,2522.0,4100.0,1.6256938937351308
70847,Haryana,SONIPAT,1998,Kharif     ,Bajra,5619.0,7000.0,1.2457732692649939
70848,Haryana,SONIPAT,1998,Kharif     ,Cotton(lint),1056.0,1000.0,0.946969696969697
70849,Haryana,SONIPAT,1998,Kharif     ,Jowar,13267.0,3000.0,0.22612497173437854
70851,Haryana,SONIPAT,1998,Kharif     ,Rice,79400.0,133000.0,1.6750629722921915
70856,Haryana,SONIPAT,1998,Rabi       ,Peas & beans (Pulses),138.0,200.0,1.4492753623188406
70857,Haryana,SONIPAT,1998,Rabi       ,Rapeseed &Mustard,5778.0,7000.0,1.2114918656974731
70859,Haryana,SONIPAT,1998,Rabi       ,Wheat,133185.0,491000.0,3.6866013439951946
70860,Haryana,SONIPAT,1998,Whole Year ,Dry chillies,188.0,100.0,0.5319148936170213
70865,Haryana,SONIPAT,1999,Kharif     ,Arhar/Tur,2177.0,3200.0,1.4699127239320164
70866,Haryana,SONIPAT,1999,Kharif     ,Bajra,6756.0,7000.0,1.0361160449970397
70867,Haryana,SONIPAT,1999,Kharif     ,Cotton(lint),699.0,1000.0,1.4306151645207439
70868,Haryana,SONIPAT,1999,Kharif     ,Jowar,9403.0,2000.0,0.2126980750824205
70870,Haryana,SONIPAT,1999,Kharif     ,Rice,77681.0,139000.0,1.7893693438549967
70875,Haryana,SONIPAT,1999,Rabi       ,Peas & beans (Pulses),118.0,100.0,0.847457627118644
70876,Haryana,SONIPAT,1999,Rabi       ,Rapeseed &Mustard,3648.0,3000.0,0.8223684210526315
70878,Haryana,SONIPAT,1999,Rabi       ,Wheat,135699.0,577000.0,4.252057863359346
70879,Haryana,SONIPAT,1999,Whole Year ,Dry chillies,86.0,100.0,1.1627906976744187
70882,Haryana,SONIPAT,2000,Kharif     ,Arhar/Tur,1801.0,2600.0,1.4436424208772904
70883,Haryana,SONIPAT,2000,Kharif     ,Bajra,7627.0,12000.0,1.5733578077881212
70884,Haryana,SONIPAT,2000,Kharif     ,Cotton(lint),825.0,2000.0,2.4242424242424243
70885,Haryana,SONIPAT,2000,Kharif     ,Jowar,12290.0,4600.0,0.3742880390561432
70887,Haryana,SONIPAT,2000,Kharif     ,Rice,77247.0,138000.0,1.7864771447434853
70892,Haryana,SONIPAT,2000,Rabi       ,Peas & beans (Pulses),233.0,300.0,1.2875536480686696
70893,Haryana,SONIPAT,2000,Rabi       ,Rapeseed &Mustard,3751.0,4000.0,1.0663822980538522
70895,Haryana,SONIPAT,2000,Rabi       ,Wheat,139454.0,558000.0,4.001319431497125
70896,Haryana,SONIPAT,2000,Whole Year ,Dry chillies,158.0,100.0,0.6329113924050633
70902,Haryana,SONIPAT,2001,Kharif     ,Arhar/Tur,1253.0,1800.0,1.4365522745411015
70903,Haryana,SONIPAT,2001,Kharif     ,Bajra,7672.0,11000.0,1.4337851929092804
70904,Haryana,SONIPAT,2001,Kharif     ,Cotton(lint),818.0,1000.0,1.2224938875305624
70906,Haryana,SONIPAT,2001,Kharif     ,Jowar,12109.0,3000.0,0.24774960772978777
70909,Haryana,SONIPAT,2001,Kharif     ,Rice,78764.0,148000.0,1.8790310294042964
70913,Haryana,SONIPAT,2001,Rabi       ,Rapeseed &Mustard,4797.0,7000.0,1.4592453616843861
70915,Haryana,SONIPAT,2001,Rabi       ,Wheat,135857.0,594000.0,4.37224434515704
70916,Haryana,SONIPAT,2001,Whole Year ,Dry chillies,96.0,200.0,2.0833333333333335
70922,Haryana,SONIPAT,2002,Kharif     ,Arhar/Tur,6174.0,9300.0,1.5063168124392614
70923,Haryana,SONIPAT,2002,Kharif     ,Bajra,2979.0,5000.0,1.6784155756965424
70924,Haryana,SONIPAT,2002,Kharif     ,Cotton(lint),2157.0,6000.0,2.7816411682892905
70925,Haryana,SONIPAT,2002,Kharif     ,Jowar,14147.0,3000.0,0.21205909380080581
70929,Haryana,SONIPAT,2002,Kharif     ,Rice,43976.0,96000.0,2.1830089139530653
70930,Haryana,SONIPAT,2002,Kharif     ,Sesamum,314.0,100.0,0.3184713375796178
70935,Haryana,SONIPAT,2002,Rabi       ,Peas & beans (Pulses),341.0,400.0,1.1730205278592376
70936,Haryana,SONIPAT,2002,Rabi       ,Rapeseed &Mustard,5267.0,5000.0,0.9493070058857034
70937,Haryana,SONIPAT,2002,Rabi       ,Wheat,131383.0,569000.0,4.330849501077004
70946,Haryana,SONIPAT,2003,Kharif     ,Arhar/Tur,6311.0,7700.0,1.2200919030264616
70947,Haryana,SONIPAT,2003,Kharif     ,Bajra,6890.0,11000.0,1.5965166908563135
70948,Haryana,SONIPAT,2003,Kharif     ,Cotton(lint),1952.0,2000.0,1.0245901639344261
70949,Haryana,SONIPAT,2003,Kharif     ,Jowar,13518.0,4000.0,0.2959017606154757
70950,Haryana,SONIPAT,2003,Kharif     ,Maize,462.0,2000.0,4.329004329004329
70952,Haryana,SONIPAT,2003,Kharif     ,Rice,65954.0,149000.0,2.2591503168875278
70958,Haryana,SONIPAT,2003,Rabi       ,Peas & beans (Pulses),359.0,500.0,1.392757660167131
70959,Haryana,SONIPAT,2003,Rabi       ,Rapeseed &Mustard,5453.0,7000.0,1.2836970474967908
70961,Haryana,SONIPAT,2003,Rabi       ,Wheat,132721.0,504000.0,3.7974397420152046
70963,Haryana,SONIPAT,2003,Whole Year ,Dry chillies,19.0,100.0,5.2631578947368425
70972,Haryana,SONIPAT,2004,Kharif     ,Arhar/Tur,6311.0,7300.0,1.1567105054666456
70973,Haryana,SONIPAT,2004,Kharif     ,Bajra,6890.0,11000.0,1.5965166908563135
70974,Haryana,SONIPAT,2004,Kharif     ,Cotton(lint),1952.0,7000.0,3.5860655737704916
70975,Haryana,SONIPAT,2004,Kharif     ,Jowar,13518.0,4000.0,0.2959017606154757
70976,Haryana,SONIPAT,2004,Kharif     ,Maize,462.0,2000.0,4.329004329004329
70978,Haryana,SONIPAT,2004,Kharif     ,Rice,65954.0,124000.0,1.8800982502956607
70981,Haryana,SONIPAT,2004,Rabi       ,Barley,573.0,3000.0,5.2356020942408374
70984,Haryana,SONIPAT,2004,Rabi       ,Peas & beans (Pulses),359.0,500.0,1.392757660167131
70985,Haryana,SONIPAT,2004,Rabi       ,Rapeseed &Mustard,5453.0,6000.0,1.1003117549972492
70987,Haryana,SONIPAT,2004,Rabi       ,Wheat,132721.0,529000.0,3.9858048085834192
70994,Haryana,SONIPAT,2005,Kharif     ,Arhar/Tur,6929.0,8000.0,1.1545677586953385
70995,Haryana,SONIPAT,2005,Kharif     ,Bajra,6989.0,11000.0,1.573901845757619
70996,Haryana,SONIPAT,2005,Kharif     ,Cotton(lint),2170.0,4000.0,1.8433179723502304
70997,Haryana,SONIPAT,2005,Kharif     ,Jowar,13238.0,4000.0,0.3021604471974619
70998,Haryana,SONIPAT,2005,Kharif     ,Maize,617.0,2000.0,3.2414910858995136
71000,Haryana,SONIPAT,2005,Kharif     ,Rice,71450.0,167000.0,2.337298810356893
71001,Haryana,SONIPAT,2005,Kharif     ,Sesamum,125.0,100.0,0.8
71002,Haryana,SONIPAT,2005,Kharif     ,Urad,153.0,100.0,0.6535947712418301
71003,Haryana,SONIPAT,2005,Rabi       ,Barley,674.0,3000.0,4.451038575667655
71006,Haryana,SONIPAT,2005,Rabi       ,Peas & beans (Pulses),266.0,400.0,1.5037593984962405
71007,Haryana,SONIPAT,2005,Rabi       ,Rapeseed &Mustard,6231.0,7000.0,1.1234151821537475
71008,Haryana,SONIPAT,2005,Rabi       ,Wheat,142019.0,571000.0,4.02058879445708
71009,Haryana,SONIPAT,2005,Whole Year ,Dry chillies,154.0,100.0,0.6493506493506493
71015,Haryana,SONIPAT,2006,Kharif     ,Arhar/Tur,5009.0,5800.0,1.1579157516470353
71016,Haryana,SONIPAT,2006,Kharif     ,Bajra,8774.0,18000.0,2.0515158422612263
71017,Haryana,SONIPAT,2006,Kharif     ,Cotton(lint),1443.0,2000.0,1.386001386001386
71018,Haryana,SONIPAT,2006,Kharif     ,Jowar,11456.0,3000.0,0.26187150837988826
71020,Haryana,SONIPAT,2006,Kharif     ,Moong(Green Gram),248.0,100.0,0.4032258064516129
71022,Haryana,SONIPAT,2006,Kharif     ,Rice,67865.0,178000.0,2.6228541958299565
71024,Haryana,SONIPAT,2006,Kharif     ,Urad,114.0,100.0,0.8771929824561403
71027,Haryana,SONIPAT,2006,Rabi       ,Rapeseed &Mustard,5130.0,7000.0,1.364522417153996
71028,Haryana,SONIPAT,2006,Rabi       ,Wheat,140675.0,641000.0,4.556602097032166
71029,Haryana,SONIPAT,2006,Whole Year ,Dry chillies,122.0,100.0,0.819672131147541
71034,Haryana,SONIPAT,2007,Kharif     ,Arhar/Tur,6652.0,7000.0,1.0523150932050511
71035,Haryana,SONIPAT,2007,Kharif     ,Bajra,10583.0,20000.0,1.8898233015213077
71036,Haryana,SONIPAT,2007,Kharif     ,Cotton(lint),1098.0,4000.0,3.6429872495446265
71037,Haryana,SONIPAT,2007,Kharif     ,Jowar,11253.0,5000.0,0.4443259575224385
71038,Haryana,SONIPAT,2007,Kharif     ,Maize,711.0,3000.0,4.219409282700422
71039,Haryana,SONIPAT,2007,Kharif     ,Moong(Green Gram),266.0,100.0,0.37593984962406013
71040,Haryana,SONIPAT,2007,Kharif     ,Rice,71325.0,192000.0,2.6919032597266037
71042,Haryana,SONIPAT,2007,Kharif     ,Urad,129.0,100.0,0.7751937984496124
71046,Haryana,SONIPAT,2007,Rabi       ,Peas & beans (Pulses),50.0,100.0,2.0
71047,Haryana,SONIPAT,2007,Rabi       ,Rapeseed &Mustard,3192.0,3000.0,0.9398496240601504
71048,Haryana,SONIPAT,2007,Rabi       ,Wheat,141206.0,605000.0,4.284520487797969
71049,Haryana,SONIPAT,2007,Whole Year ,Dry chillies,150.0,1000.0,6.666666666666667
71055,Haryana,SONIPAT,2008,Kharif     ,Arhar/Tur,5495.0,5800.0,1.0555050045495906
71056,Haryana,SONIPAT,2008,Kharif     ,Bajra,9241.0,18000.0,1.9478411427334703
71058,Haryana,SONIPAT,2008,Kharif     ,Jowar,11140.0,6000.0,0.5385996409335727
71059,Haryana,SONIPAT,2008,Kharif     ,Maize,276.0,600.0,2.1739130434782608
71061,Haryana,SONIPAT,2008,Kharif     ,Rice,92641.0,186000.0,2.007750348118004
